Age,Income,SpendingScore,ProductViews,CartAdditions,CategoryInterest,BrandLoyalty,DiscountSensitivity,TimeOnSite,PreviousPurchases,AffinityScore
58,86554,56.380809473925844,12,6,3,0.18518767943169334,0.28556038827322117,407.0056803474608,47,0.4160150513299484
37,37563,5.531857603443836,11,9,5,0.5235641789049474,0.40730462159432945,352.3739216506604,25,0.2827667897719686
61,90729,93.26032113287312,9,5,5,0.0016275701903131212,0.08143758975978121,222.713840188054,42,0.49214849917826686
36,35701,63.16581183664654,5,8,2,0.7680675160518147,0.03503124058499718,250.78965998554673,29,0.442260011104863
37,89072,99.41213635492792,13,5,9,0.04116454204674336,0.965253109549704,276.1935868402458,16,0.549449162855876
52,68217,54.19828407251582,7,8,3,0.8075684362783763,0.7417202590459989,221.79033540537876,43,0.56252567135555
64,64610,71.3009782987151,8,6,4,0.2646779897399475,0.6531893701895959,177.37083766353493,13,0.40996863320171284
19,104422,6.564746228755995,7,5,2,0.25003105985949026,0.6763355293075014,327.23040836004526,27,0.4365628258578899
47,122123,63.54188150551768,6,7,8,0.08967985335198758,0.6376499246255937,221.2516580337861,24,0.531430674692869
51,141543,76.70031154744537,5,6,7,0.6857638917927177,0.37927632307298176,278.3151049403341,31,0.6293001554730463
39,70131,78.07291519040318,12,5,3,0.3659917419939259,0.49779624158778446,237.4252611258453,11,0.469102524809329
20,148331,77.24105357079826,15,3,5,0.08990574301164245,0.9252686624825822,341.8456070485481,14,0.6748572192892128
23,49410,23.401980102073097,8,4,1,0.3210089889837324,0.3708350774825596,283.5028243829541,46,0.3735461102428121
32,119280,97.56444928291737,7,8,6,0.9221106913689157,0.1911857344622655,264.1837522594524,5,0.625775619760715
44,78715,99.52302994186893,8,9,6,0.03494500781841814,0.05415063619830507,388.2951810617134,39,0.5936896636585794
27,136968,8.483991640998525,5,4,5,0.6690539161069288,0.2604684212232653,295.00773488183347,1,0.41751473464757227
26,58665,93.70819585836396,7,6,9,0.5010058356250131,0.13111065527931665,273.22721616178336,34,0.4997380255189873
50,35957,29.655470236132565,4,2,4,0.597644556301946,0.6509503400456903,299.26981528613385,30,0.4145250429856005
49,68127,69.23912409334551,8,5,2,0.3916445424908881,0.2365582058266884,349.42570758003575,44,0.47064027083596005
65,83589,34.47298115287708,9,6,7,0.48154170845956745,0.33226942999961795,336.8559588047656,5,0.37352883038171913
23,66008,96.80767801393903,6,7,5,0.7592983820165605,0.09570459075044113,315.0606452173441,5,0.5370675434409515
58,81920,11.048881972050012,11,3,7,0.4831783853792426,0.4355338286045676,272.9772443147678,49,0.3711501713169022
53,148213,50.276934878681224,8,8,7,0.3762891052680807,0.954832916561024,243.8014394887867,1,0.6724830183121516
19,52875,43.37673140226539,9,4,7,0.2757541230085926,0.4389473197102266,380.2806068870079,9,0.24678562726568165
46,133828,33.27632177552051,10,7,3,0.4505007961054732,0.751184879973684,332.6995584108419,25,0.5883359666138749
21,143852,64.9078650971347,8,7,5,0.575719243870154,0.5700213693575534,346.02067886409014,36,0.6528768215018603
18,21626,13.97451859874508,8,5,1,0.3744821956950183,0.31766522283943854,375.5413743188096,38,0.3021900751882518
36,110815,71.949579395236,7,7,6,0.9009874505667096,0.9414100523848078,319.90733353975384,43,0.7881381488632146
43,83822,98.07862025667394,12,4,4,0.9959453002436672,0.518198676608496,401.1181730493589,5,0.5307829727817549
42,91765,80.65131273239439,15,4,2,0.20411850122021225,0.7720404153086559,240.5149738815497,19,0.4602470001025683
27,92413,86.141658538045,10,3,3,0.644264593037001,0.1224752899136482,297.01501498079733,20,0.5785486626915716
32,53642,36.60403757472125,6,5,3,0.20615131368707418,0.226646535370148,271.9404841642326,9,0.29041554199630726
39,58311,33.16377404164065,10,3,1,0.5410509142716895,0.4530429053680457,338.889241999167,23,0.3749650543262338
68,52356,52.187787114323186,10,6,7,0.3932923936423769,0.7694958167700882,182.7092728996425,14,0.4002953389954958
65,23809,5.526934861464996,15,2,3,0.24541335639487938,0.8158055539078399,228.16345794693805,43,0.2666773179891619
38,63371,94.59045531119673,6,4,7,0.3420778015674736,0.9778303564540841,232.40496464909035,33,0.5176623092332864
39,54875,15.234732128603028,14,9,9,0.12334084148136659,0.9507364999962682,232.77242481900183,37,0.3963975692792069
53,130049,90.39829087764114,10,8,6,0.07948926987188121,0.42282789857286884,268.8984281354088,11,0.5533901626024307
51,29465,9.274639978035214,12,4,8,0.4501257954279576,0.5319122875329583,322.5874868819749,47,0.3766262601470406
47,86095,82.43986784017746,14,7,1,0.8152606687343361,0.025480066222269615,268.02827219683314,29,0.5263282015326955
42,93844,16.044290061943297,10,7,8,0.682900254800618,0.48927452463995325,275.66248444754996,12,0.502010861571501
62,85250,4.775029795055797,8,4,8,0.5953322234936989,0.03694656689321418,313.4221856472726,27,0.386847251871857
45,106889,72.22945557568146,14,5,3,0.42050473965197144,0.013187681963600428,411.1275260829949,16,0.4552666016941619
18,35250,28.746264717268403,7,9,6,0.4685520404541672,0.5561569362966765,297.6540803159494,5,0.27960038590591146
66,66023,71.7351191256506,12,7,6,0.021496440986371934,0.897588978151711,283.6858485961469,41,0.514536425042363
62,121350,55.95343979680916,11,7,7,0.9401406591397142,0.9649402357933531,327.4880321113234,1,0.5902860451927195
21,66624,11.771931632776493,8,6,3,0.31086223277172875,0.7339401473863728,343.26448704732996,13,0.3239129409447642
24,36427,93.2808772568152,6,7,1,0.9144559535436856,0.747426988258867,264.24562822981267,23,0.5881147380899638
66,53276,45.77910330158428,14,6,9,0.7162502498709614,0.44187086697351774,233.2525988072466,0,0.3920811335812516
26,91643,73.71028050207012,10,7,6,0.5617208652808141,0.566556600205719,279.81094803987554,33,0.6468655612076779
53,99012,50.60103662954688,8,7,5,0.44521384894451554,0.5841103668581443,396.4215528405914,6,0.4460979242415253
36,23439,60.83178602115927,6,2,2,0.3229681842842155,0.06986871407202233,248.99208257575867,9,0.1699252681751589
18,105848,30.97458564331255,9,7,4,0.6383054965880086,0.04562906316200288,335.3894546825369,15,0.41595764135848295
27,107331,20.835670096341577,5,7,5,0.9702261809457527,0.14541605450127137,362.34465344618957,18,0.5404352809664779
53,98672,54.714450137398714,9,3,4,0.804325848331554,0.7947691988439702,344.6804299128478,25,0.5365521945920803
26,99703,44.5816783241292,11,5,4,0.39112898098094606,0.5612131339505346,296.2408876617683,47,0.6218270227665438
62,37300,39.62120812995938,8,9,6,0.48217471641968,0.5912355764853585,217.60891552009673,43,0.40615716256602447
63,80289,67.58415231436769,11,10,4,0.46845613822070664,0.34922383827620085,295.6039516734535,46,0.5983566630644612
59,37182,69.36015656910246,13,8,9,0.25954385739724484,0.8685427138721294,214.80883239747402,35,0.47250004657291594
49,90507,5.546085553035041,7,4,2,0.8472881180643703,0.963493604304188,272.14114193489235,39,0.4058558051051851
49,70912,34.53570493012354,12,5,5,0.6928335523079028,0.2136698883949335,293.81616540016876,41,0.41252764508316664
23,46909,41.76469047241136,11,4,3,0.5975342183870899,0.314999265876172,295.71091493859086,37,0.42123941279308874
65,39659,10.592323955252642,14,7,8,0.4333011258648468,0.32811715889944304,280.69653642952534,33,0.3161769240203658
55,51403,24.354185803130548,6,8,3,0.23900026932926022,0.9628155648977896,227.25432087667744,27,0.3827452281477
34,134187,6.112537925052907,12,8,8,0.6398041828909706,0.5178380994417674,287.2905042201128,15,0.5018680890807795
27,53586,99.62796776308504,15,8,8,0.23676564731028893,0.5675083465399403,291.2584304677665,43,0.5646558561886829
67,30360,73.9191630940146,11,3,2,0.008805254515077632,0.3682015877906064,322.46540883641075,22,0.20354153260438893
44,41424,9.657565493772614,7,4,7,0.06663838238359454,0.8993928922272995,287.2139428654134,22,0.2687988159984231
67,118035,3.0046885992191195,15,9,6,0.6940108518778391,0.19095223825736596,259.7051943615118,49,0.47727086030228943
52,130231,72.20949221507574,6,8,1,0.3775481650547381,0.4571312686520499,338.1801906618907,44,0.6991287644825499
69,68791,44.48002440258403,5,6,2,0.20640771022073934,0.22548794606395506,352.1046371345558,7,0.39596741894254217
38,23065,78.89287419739303,8,6,4,0.23786706552843906,0.5851211686606665,315.6800039145601,8,0.3820119961808434
42,88795,92.42412774401998,11,6,2,0.4944693838241465,0.5477942622295384,282.6012224811274,25,0.5908821423809756
45,135594,60.330738512620876,12,6,5,0.9054464375390259,0.1312364223731317,333.32195495880995,8,0.4836841558590079
64,32300,19.52373386880805,1,5,3,0.26879586740248373,0.8306233151193774,326.52181419177055,8,0.24886310113538213
32,53370,78.4372095685988,8,5,6,0.6554538112135906,0.1224899309764984,274.5792871642604,38,0.4601183983331723
21,89831,95.62536257426306,8,7,9,0.8255896781596789,0.17652746540295194,312.73518811990823,19,0.582220679802106
46,47209,58.442897418935644,12,4,7,0.48868377603937885,0.2707091264574928,258.0497409467503,4,0.3464910249915521
26,128287,68.51774728079262,10,13,5,0.027032827131687642,0.8134967954915736,316.7459814659059,13,0.5301448644520037
44,121831,34.40999480863063,8,5,1,0.7961702516159748,0.20353793790898467,256.1946025786154,24,0.5680583415600963
43,40927,38.77124177137081,15,6,1,0.8793670797882573,0.21925964911846407,267.808469565659,17,0.31940976240551555
36,54579,73.73079528745333,11,6,1,0.031042064633120314,0.652019447023574,308.495503271629,31,0.3442885577224282
45,130407,92.8493387422751,7,6,3,0.11620148256223717,0.8297263757590246,331.22936837668755,44,0.7408827299401298
34,29032,63.26985033521087,15,5,7,0.08703007911661464,0.6991363251532212,289.84921568029927,45,0.36925179704910105
60,113254,79.1949429400494,11,6,9,0.22118042391608195,0.5374362859707604,308.2642026297746,46,0.658055300199134
58,98413,17.991866724121927,5,3,6,0.496004359834052,0.6500989891880792,222.34780986551576,22,0.3452652976876459
59,60731,21.983949935539382,9,5,7,0.03334272479966971,0.5470965045248138,336.33752296259553,37,0.34274843286024587
67,139937,53.67143399650561,7,4,3,0.16903046307756098,0.35681070960990036,286.75098091994647,14,0.47349886233496874
37,133528,18.478865032041213,6,4,8,0.40725134199593427,0.6906331639397696,162.1377757218022,37,0.5509555759269827
62,112202,63.864511951871435,12,9,6,0.6330701089919168,0.6873824338162892,357.47793266206236,11,0.5589466778143098
57,73767,29.8736653540752,9,7,3,0.909584043043547,0.6324850552463263,314.69823878057286,16,0.49186653067494446
56,143916,79.3617292480223,13,4,2,0.829868284320144,0.6350950835115026,339.911772377702,33,0.6962120352783123
66,127220,81.00292431482,6,9,9,0.05391146231481103,0.23624329449376225,289.50588972344616,22,0.5482079747863953
40,92302,46.91495811977995,10,4,7,0.9669256003804338,0.9271960400439428,318.536399917805,35,0.6393561833090586
64,143867,18.900252868725893,16,4,9,0.2670237349727279,0.9922477108666439,323.855968885863,17,0.6401308778973556
49,69954,65.03072114711132,12,4,4,0.363538270279548,0.5556199246333353,264.92813104119375,31,0.4577161329667835
69,137270,99.28591480809506,12,7,4,0.07451641688002464,0.22378650121942723,224.7970197048933,39,0.6134980108032912
64,108365,62.63649889630981,14,6,6,0.9360484158946866,0.31728175840829287,242.0475519023814,45,0.6155680421725915
50,105757,4.541694380686778,10,3,2,0.5459163138246939,0.7396483630202083,245.62761303861714,40,0.4775105229918058
63,45102,2.7121036009411754,8,2,1,0.5163089934241154,0.2721313990351988,308.77038493535457,25,0.17550022063136667
22,54433,32.71583507873831,10,6,3,0.015196873022377377,0.6086601973669008,294.0048709913182,48,0.35147007853548906
60,35932,20.38259687918008,9,7,5,0.003437750426293684,0.10285932013827215,210.75189323539587,47,0.2120159226224754
65,45714,81.49206950718751,9,8,2,0.6822137700329595,0.9677392243141785,416.33511293614356,15,0.48649074664901226
51,77803,84.63576103656405,7,6,9,0.4822796682745861,0.8410854998842117,267.19176015964865,11,0.6190943180252737
57,59743,26.60325835973714,4,7,1,0.5075727040525484,0.8216361105192119,252.7728760617616,31,0.32684430201624415
28,22552,33.23883291803938,10,7,3,0.650230161201724,0.7763781021320542,223.72502995310663,21,0.38601497870498913
67,76627,24.38844980379635,16,7,5,0.14594183580455544,0.00027961551941357854,309.16149298942776,21,0.3184001913861875
20,65987,90.92987218975513,13,5,1,0.99834621604827,0.06820251004166888,273.1596553938929,23,0.5389250397257831
50,99810,50.76228412760594,14,4,4,0.08076896281579182,0.5890248591469971,270.4505191760523,28,0.41823620307854004
28,65380,65.95756736411997,6,7,1,0.2678788899775252,0.7686379079466515,299.955789131643,39,0.49881442055678454
33,49250,42.13272658326073,10,7,7,0.6938490534212648,0.7553178430993118,214.06377539681534,42,0.5432069312331123
35,88344,63.47040515694858,8,4,1,0.5159186873865369,0.5292132301775345,301.7105544522575,34,0.5085649329197893
47,84686,39.19968229545187,13,6,3,0.09657425553246313,0.5208951399018411,274.73197114871414,19,0.4859080736492357
65,129394,34.62816533519332,11,5,4,0.7748480334016133,0.08753479938869879,328.91901339325926,43,0.4289337854917567
27,140321,63.81352724417454,9,4,4,0.9704327683726589,0.9286538444703952,302.1584157025338,12,0.7043126602285816
35,146123,59.51514572684994,6,5,7,0.47307616556355947,0.3128884685410219,257.9963680047884,4,0.558963221694185
55,65028,30.059267462627012,9,5,5,0.2531165647368113,0.2098987962348211,304.08571339190576,37,0.3014046904408516
36,35295,15.785496581627868,6,6,8,0.10682741161116005,0.5966955110784595,251.48909945056042,17,0.31826888710930623
53,133141,37.48909268997563,10,5,3,0.20522802709178523,0.023627988016940105,319.20810090555136,11,0.41280905846716187
30,75248,42.10456627504901,13,6,8,0.3112284461750183,0.9611122795316074,352.2206189640616,47,0.5418589548668955
63,100205,63.239749009035876,10,3,9,0.18796709992497596,0.3657744197055455,299.4145075405287,29,0.4383702890303085
20,30523,91.5383476000495,9,6,9,0.684480632527228,0.29551700393725633,317.12285041478714,0,0.38804052854484844
27,65530,4.582294955759589,10,2,9,0.022941786840924627,0.15163155248025217,231.63903247995074,43,0.31325999038803376
55,148053,25.122440241642646,13,5,1,0.40910897488346376,0.5082818385891831,237.24333507897956,30,0.6729789791809784
18,33769,20.177878285676474,5,6,9,0.3741441569313557,0.3895323575916798,205.33124249713126,14,0.2294806464500534
44,83042,50.72714646068458,9,7,8,0.8779983782397813,0.3065091367894315,232.18009432860245,18,0.5563091256523084
63,132035,43.54037989727282,6,7,2,0.2727806229853027,0.1324462411312627,308.28323204514555,45,0.6268639409113982
25,64645,73.17472475819865,8,3,3,0.5824050430661483,0.3253640586702101,378.361849730477,4,0.4603321008437582
68,110743,24.99917534194152,14,6,7,0.004679361640026247,0.8201296795004082,287.3724418343527,15,0.49127937903871177
63,82142,59.8553382092261,6,5,3,0.9169492597827844,0.7945053179307912,255.6887881250187,42,0.5625850579723972
59,120760,88.50186909639598,4,7,2,0.6366627899013347,0.5727509741487032,260.9180961277286,43,0.6512361872608218
34,45557,91.15709625191217,8,5,4,0.793631922630414,0.752635174337552,230.5097429046906,5,0.47111439055972226
26,123727,95.91967586777808,10,7,9,0.5693509531945642,0.6124784710270629,311.3340271749109,9,0.6672555565234596
23,99782,77.55285405591887,12,6,2,0.8155265916908596,0.11545324205859542,362.59875551679846,15,0.5379165283785289
60,98382,90.69280271963258,14,8,1,0.08438916597323265,0.9257473428824041,308.0873741705837,4,0.5354878571205371
42,57085,24.21855632654215,10,11,7,0.7104930879415959,0.5003013788953813,439.3366306880668,43,0.45366282830071825
56,70708,20.560513490697225,9,9,1,0.1488057612877508,0.7404480821001722,333.85938338709974,0,0.3515800130341345
66,71357,1.642320294272119,10,6,6,0.5764840263681574,0.8751344942776061,240.393639022339,4,0.4072022747537322
45,130939,70.97759138548074,11,9,5,0.9857229477572166,0.8792966342627707,308.6364620372155,11,0.6516141542694845
50,33470,93.80925159356069,13,4,8,0.180512191660677,0.9331575457485574,258.261666965103,47,0.5397520487060804
54,98712,19.506599159125965,5,3,3,0.25616887075940886,0.647382246311662,266.57471749326714,37,0.4717593803614581
26,138643,64.057413967261,12,6,3,0.21131220813191598,0.6332702578730839,295.477927150942,36,0.6053579978310208
35,127417,74.89951616295598,13,10,1,0.4122079508290496,0.23964112790917325,397.9128629213357,19,0.6307736502902666
38,99082,92.8338092796576,11,7,4,0.48853811031534033,0.3141577093020469,227.64646418137835,7,0.6088890956628198
19,26805,65.03916217770494,11,5,6,0.16005503696298695,0.6034047003563078,288.5674348827836,7,0.3193707109812015
60,102324,97.05907954212648,9,7,5,0.027829375883768104,0.2506968140005037,276.1573760350566,6,0.4755164939304946
55,148256,35.12264096024223,8,3,7,0.3416220494437656,0.35888790389499114,330.18574469453887,29,0.49671139689149424
57,114884,35.64292484336936,11,6,1,0.38202756893781875,0.16619705585966993,306.80373521414253,43,0.4701933164923278
53,82028,54.758238491420215,10,4,3,0.382853916342744,0.7506259880187168,301.1261418502185,18,0.5175546852524685
67,70772,38.96668623047481,15,3,4,0.6649823027639192,0.6310461260063397,325.5948441379667,24,0.44385690823435026
60,149581,1.1411471004657296,10,5,6,0.44874443510875794,0.7238564222575969,305.30977438592436,14,0.4295425578802703
54,72104,73.44543048361174,10,7,4,0.10785957348652742,0.44463680650057913,296.42549586409297,48,0.5822889411419848
32,93616,75.41998710636986,9,6,7,0.9323516915491372,0.7357655546539072,240.56729087798251,0,0.5609004611185474
45,121422,74.95048586399028,7,2,3,0.7006578598566471,0.46566713497970524,306.03651487312175,24,0.6218853434272974
35,109300,35.157045994436196,5,5,8,0.2128588226398337,0.5327441323570767,223.93174292199967,34,0.5177126420780432
51,149502,52.70665785780602,5,7,7,0.9351043604149915,0.12726777298705583,244.410891379639,27,0.5958140199738001
39,26630,36.63737829949027,8,10,3,0.9915781582957865,0.03643270995766901,261.77053766984426,20,0.30462568648298816
28,144474,2.5876036030339313,3,8,9,0.19742131853085643,0.7450332444636837,286.6603330561396,22,0.467911983594645
30,118869,56.682445185870456,9,1,5,0.380520472681799,0.8906034749534504,386.37602919953156,28,0.5641589588455387
21,35701,13.252305942317093,8,4,2,0.06893343527226992,0.36071498322766327,172.3436892767449,32,0.27111115379806705
39,34859,8.92409108505262,9,4,9,0.48245501990333584,0.8468457664090322,324.04976450720983,25,0.4206708853684553
24,41183,75.79440780098193,8,5,8,0.7876984605997845,0.27544581668127555,358.21932702607387,45,0.542508846617342
60,60438,1.9411140393924569,10,7,8,0.9040148464236696,0.731909862422141,374.1708249662475,12,0.29779266485381695
41,117285,95.94183591726389,6,4,1,0.5452513248552421,0.5818867002719202,286.95962845189985,3,0.5914555665476411
21,137556,52.010281047145114,13,9,4,0.3260158127052951,0.033552098768330985,299.60929109809683,32,0.4578231254407375
45,117423,98.31862663990869,10,8,7,0.5747924821133001,0.2415723715946283,340.97416559797745,9,0.6675589498150508
32,143737,6.741759674798134,12,6,6,0.11551301013518878,0.6289973158646361,268.78087054657084,38,0.5088475370377753
18,62244,58.76942533772541,11,6,9,0.8352887533836449,0.20776268605933323,223.45697107983534,19,0.44971875837611575
20,94312,35.58337656161521,8,6,8,0.5206931648210726,0.589887359538947,393.08261064125145,37,0.5107927678943873
31,35021,84.50476678861429,15,6,9,0.9824321680242151,0.7068216669939418,229.3062586688565,49,0.5738630071559531
55,89863,36.76105078819434,6,8,4,0.400974137448578,0.34658360248554254,394.97591644003285,30,0.44663663328685993
67,75565,26.788270326677562,9,4,8,0.6535421390622504,0.6914260258200291,230.06657017961248,12,0.4172854752096201
18,68043,85.89775958289141,8,7,6,0.3399305554642481,0.6428567207607626,295.22963897803845,33,0.5017558018884779
55,93150,38.09065607367284,15,3,9,0.1476555258127017,0.9873134157804049,281.94563184733204,10,0.4565218853201853
55,84361,2.6664986661955856,9,6,1,0.7547282090618376,0.6146508100184552,262.60868686910385,26,0.44340392598526934
38,21245,39.63862098309404,12,7,6,0.6724535039573865,0.2753534210212085,316.18559321409384,6,0.3313166921495405
65,61011,65.79770463208325,13,2,2,0.7804171575391555,0.24719491275963235,335.023069740085,48,0.4903462046408676
46,30355,26.181594341831804,14,4,3,0.9801125391795565,0.659675025411069,256.7658468510834,14,0.40840286641658297
22,118841,43.76677165009057,7,3,9,0.9934097997825573,0.10345814661022112,237.87049807220873,10,0.5881522063558873
66,68692,6.614798689940327,10,5,5,0.9289945636921223,0.2263938588338068,364.8949936649106,1,0.2593580437285483
27,69004,59.22118635988176,15,7,5,0.8948402808068077,0.008970316962067737,261.79456309072316,10,0.3778058170560116
45,135228,75.87319746217898,12,12,1,0.30150553806769564,0.5114434119264126,239.21116793174852,45,0.6948850159919534
38,49714,41.91794357870992,14,5,2,0.46845744268166434,0.7856310830878694,282.21703555523163,40,0.42709283054751485
67,37198,42.603030647344546,6,4,9,0.046796546031327435,0.5106574530345294,310.94720832342273,44,0.3830090031108318
24,86951,9.739967359906727,13,5,7,0.6842023714615297,0.28556779997046977,339.0122436842195,40,0.4598815882496369
20,129334,20.992145586686274,12,4,4,0.5460450986381561,0.8379316986382994,223.23884174463535,24,0.5506414792394844
62,21652,16.312855009663352,9,2,7,0.7069654703588821,0.48469798624901284,290.58128068748147,14,0.1793192288065757
64,63625,48.687089097492255,11,6,2,0.6808197156229311,0.6897196211731924,353.9664004328036,1,0.44798723100418775
37,147394,53.396298554124265,7,8,5,0.27191940792707203,0.9864591092557334,223.45050907047982,21,0.7406348742698589
36,105982,94.94507299714174,7,8,9,0.4610623986764335,0.8137229935463124,238.7103818695423,9,0.653043580160429
52,38740,8.249918923446156,9,3,2,0.1050889690913307,0.8505261613246569,303.88871094048335,35,0.3040418815891609
21,23810,60.38692934234967,6,4,3,0.0845183015263522,0.12072963192046315,271.3648235828641,5,0.28243788054022967
22,143743,53.12335420549589,12,6,5,0.4600436563766783,0.5406460741599451,321.732553047324,31,0.5843710449122714
18,36569,52.10707669564709,10,5,5,0.5558086920513566,0.9970341572469713,317.880763357183,12,0.44150224668729093
21,147236,87.44276945089982,16,7,8,0.31877580714277354,0.3236994558102416,201.57542504926494,31,0.663846631748511
29,119855,21.348308598853162,9,6,7,0.06158328553305015,0.041786899338758676,257.2838360805349,35,0.37199858474307995
44,99120,5.036554159795775,10,2,3,0.6615699837171964,0.034051063616389654,304.7263920273924,1,0.33255240050365686
59,46783,67.55487925578505,8,5,5,0.6773838826516665,0.9786915147637798,244.61447925665374,12,0.4783672309605582
40,141701,35.17058894946204,7,9,8,0.32072054926016014,0.4342437918909705,321.7173807219264,41,0.6459171907139099
42,119065,2.7414017050399346,9,6,5,0.0008104470869035874,0.2848508737502742,253.8906963096622,6,0.35698944639676117
38,98047,25.886026721750966,14,8,2,0.6358191589221671,0.5139335182853768,268.36696617698476,31,0.5175244598551036
69,29471,31.623350647464374,3,5,2,0.07052053551326676,0.6101748701606478,334.9352850898881,36,0.33510159930890215
41,130771,62.06699930163996,8,7,1,0.2234242871076345,0.8807729794827254,339.49231525338786,35,0.6535714360259427
42,26163,18.08599361087794,13,4,6,0.24785244744300905,0.44263757709206397,364.7536663335045,28,0.3309109480344404
62,83087,41.8923804473864,11,7,1,0.26352714243561093,0.8530747470896605,258.6035591393128,38,0.5474770419827207
63,82071,48.76506899736542,17,8,8,0.616667192508905,0.2601914045887649,268.7345809168015,41,0.4668526403566427
49,36065,46.464501745045,6,3,1,0.0791747525401566,0.5485191257688711,287.05588149323404,10,0.28797010719864
49,142323,97.42013590001139,11,4,8,0.6452689900121767,0.7815853912878545,316.2386331750442,11,0.6301135054791905
22,130190,5.504919541239315,15,6,6,0.4847967607379,0.4426867990826058,288.40905769880453,49,0.6057315480183074
53,137969,95.14585045878754,12,7,9,0.34875988045614037,0.2775443071831254,273.1441360198574,35,0.6392907166802608
63,103456,58.6117841854093,10,7,3,0.6041882512670349,0.8090008745380675,309.04577643588743,26,0.5576779480361682
59,124505,79.77704378201399,12,7,7,0.8734773725820218,0.8072630886989907,342.61887095579755,26,0.8009625816185153
66,137852,43.608869183591466,13,7,2,0.5439602339302146,0.28230728611832956,253.9447187409221,29,0.5474065507444636
59,68348,45.929950244441066,10,6,5,0.1561206737473485,0.6048733030828954,335.74436703080255,0,0.33013928605229015
56,39154,88.05332340256653,11,6,1,0.5577654305988521,0.24637144392014654,373.53990307915797,25,0.4938846514945166
33,144843,89.69751513289832,11,2,5,0.4536628390942382,0.8963086094111282,298.45085193943714,34,0.7115055633975113
50,125703,24.630199261698465,11,4,8,0.9405706215541453,0.07511979958323489,370.8362793979614,7,0.43243097163828664
66,40229,20.724945979877198,14,6,3,0.5933757036447747,0.3823056290063839,257.3427049843571,27,0.35675594085661605
38,72587,50.127282213125156,8,7,6,0.03521874825941829,0.6501213148400657,210.89090664644982,3,0.4213959148652344
26,139398,90.12742568564147,12,8,4,0.1207268469151832,0.8602355379705654,345.04381719208004,30,0.7490582926319495
23,69713,32.91315424721145,8,7,8,0.5324096301259863,0.7953691853001237,377.8336825919001,11,0.45671688471262994
68,46997,65.54944691857399,7,6,2,0.7952084268972676,0.6841037766534417,271.5496038497662,16,0.5170159761911816
62,41101,71.10701708631952,11,5,5,0.095606151027543,0.9260690940475677,323.1373122565731,36,0.5053473118845908
52,60391,78.08879182452142,9,6,6,0.5654379420656599,0.024274958232218924,314.70281502260013,48,0.4800061169284774
56,95863,56.82852133417536,12,2,8,0.45261941043546194,0.9795099400566023,184.04436008388225,17,0.5983120908698997
39,92723,40.84306264961799,8,6,2,0.36288795071025326,0.34581307055045973,380.34748283327053,33,0.5132510998452793
58,115221,96.73458289109831,12,3,9,0.08208987183091243,0.7482506648571198,273.40749784661284,21,0.6639645688035987
22,79405,61.521744576982414,14,4,7,0.8796452507459225,0.27919118325750325,365.5188384115422,47,0.5452712473679248
59,54948,73.1279559516938,11,7,4,0.7632174375526195,0.41467873667715116,372.45852105129484,11,0.5218214894993154
40,120264,35.15330172389196,9,2,2,0.9208899331731603,0.8759774579104753,325.93902631533786,40,0.6263009798418964
34,73031,67.32496891930494,12,6,8,0.16765902392818033,0.4481882538792614,257.65853559344316,34,0.5252695343632389
29,57921,26.521968554248467,5,7,2,0.5724536199849073,0.8848350516271648,359.83140286296816,12,0.4001538019730964
40,92571,25.26459483533498,10,8,2,0.019275846755393178,0.5490155545062803,317.0039932194368,25,0.40112335431511853
33,97007,71.7574979791332,12,3,9,0.17769295918259842,0.26409856642134133,265.3509666670055,33,0.553951687146926
20,48460,52.618078890030574,5,1,4,0.7890527982893467,0.48633254770590406,255.63550942951477,12,0.3946455872284169
47,137958,68.64438443181659,6,7,7,0.2869470837924062,0.08874352120363949,242.9705728273124,47,0.666650935229239
39,41071,27.674410584061075,12,5,4,0.19724800310244284,0.4781386932239434,237.63807328967127,2,0.19576344318905392
26,86118,60.273610764616315,17,9,5,0.542248985621916,0.7876679391282358,279.9238163430443,35,0.5463156639142152
46,68282,44.94943132060814,9,4,1,0.6554687800631668,0.06885132569940311,279.8309437394829,37,0.4000700807673107
64,111725,60.09906839770726,14,6,1,0.6103467157302607,0.2334265727610335,243.92970975335965,47,0.6522522703295898
54,78445,29.797093492177716,7,4,3,0.09915172292157703,0.4224452739468604,274.04611449708653,34,0.4524690921290616
40,101067,71.82964540126326,12,5,6,0.930398552245199,0.7578328299534914,292.80762503079245,41,0.662895997920511
30,102208,80.78700724978708,9,8,1,0.17719517497639592,0.7510901800560489,359.03571833420693,4,0.5807876125656367
49,74816,26.731730911914642,6,7,4,0.9253834753015131,0.8872914090785653,263.9214468540412,36,0.5392696608679066
63,126283,30.761435425708566,9,7,9,0.4837273393657078,0.14549320830887724,329.70682485247823,49,0.5051172337422
69,105779,66.45427270219021,7,4,2,0.10295534800448036,0.15572940901562848,310.5508647690542,22,0.47319642710283166
64,23060,69.86293225605087,8,9,2,0.1486213490706455,0.6689714903489443,335.23554540037367,43,0.4038752422430477
65,145806,70.70586875534755,7,7,2,0.43081861374369934,0.1800901643803079,281.2773273995508,33,0.6170040071040498
40,33731,68.58715197280785,10,3,7,0.9980350156910032,0.41383526427638073,304.2284207832909,6,0.3944499615846001
